Sample_ID,Feedstock_Type,Temperature_C,Moisture_%,pH,EC_dS_m,RH_%,NIR_Intensity,RGB_R,RGB_G,RGB_B,Texture_Entropy,Color_Variance,Maturity_Index,Contamination_Risk,Nutrient_Score
3808,CropResidue,53.54082622940158,74.57339420318957,6.330974932556824,2.301933026585697,57.967627775864464,0.12856578962740017,91,80,196,5.693110949160648,56.845048330168204,0.2790125257793832,0.4853194128089991,0.535756560264336
3809,CropResidue,32.09804963659991,26.23484616217877,8.381740516815267,2.5635115564475766,72.91454520922981,0.7241933177578542,162,127,171,4.319182057840305,64.79148629085182,0.9888520225470627,0.45559529020630946,0.6193547298532636
3810,CropResidue,59.08145234613717,38.55194639976877,5.39092942997744,1.758043191806279,64.80630109442959,0.7534202708828469,109,108,54,2.1222421303159438,31.421838597775658,0.5137217371130016,0.30608767920403784,0.6349939476101486
3811,CropResidue,43.25779497679459,63.54454985604624,7.338608478484581,2.9639997409008942,85.81680372701858,0.739798197303661,179,81,104,3.2186552806069995,61.03084096997212,0.6667201210917832,0.44769955143117035,0.5247109132428628
3812,AgroByproduct,29.451352518652406,64.99095736635806,5.971902446108278,4.338113088267159,60.62145788618069,0.4778126009941385,181,139,113,3.000902829280493,43.43887254993316,0.8417372838768568,0.5240432801202817,0.528112430853926
3813,PaperResidue,33.822698369595244,46.991615873882175,6.471173146819448,3.2892690710583152,76.98900199931684,0.5907250201956972,172,175,111,1.312875762193193,71.34648328718347,0.8560043654240701,0.42333859700377097,0.4915533146993199
3814,AgroByproduct,46.90634942314331,65.35916870645107,6.648695575490823,2.0576009763269423,77.31516938151458,0.4651474709471852,137,194,114,2.734283355251839,48.886743310810964,0.5105802088099567,0.3240023738491891,0.6414016137707508
3815,AgroByproduct,26.20042527456116,70.1753356485845,6.214664666955016,0.7465756604175497,78.8382264990143,0.49524894756079263,100,106,149,6.283132919856657,13.155405429775566,0.8772360133759451,0.3478321228627537,0.6973205456819536
3816,HorticWaste,50.89945006954363,57.07936649647319,6.818645500743486,1.8878636581668808,81.505229710853,0.5784349733862255,77,195,70,4.999036550870663,46.08825331739367,0.5035952997932104,0.4147858421715566,0.6164480840987097
3817,HorticWaste,29.836677119405497,81.44333569509767,5.0,1.9522697296556837,69.92647444292196,0.5593320373790003,190,112,185,5.025499927057014,15.68059485621189,0.8108756506987347,0.4211453914026117,0.5644998421270204
3818,PaperResidue,37.61023668135476,84.2466663304707,5.773521718143396,2.9150132032629825,63.35682641082293,0.24866280471326463,101,139,55,2.701923151516653,76.26529251506577,0.5694279359809303,0.4442398851204563,0.43575600717590945
3819,HorticWaste,46.9872033537489,61.8267716788946,5.516078701440224,1.8428770636966045,53.91176426893196,0.6047771874477388,196,151,103,3.3027095757530325,31.54432738030112,0.561629646789688,0.3474246977321224,0.6092026034573806
3820,Manure,49.676106901731984,72.61308614549344,6.023001228290331,1.7159319796949761,76.55613760620089,0.4351890712460984,196,54,195,5.579906765671126,26.522571794021605,0.43300306166632313,0.3922408353539152,0.6689772287242644
3821,PaperResidue,52.977197962609374,34.55457317219224,6.363591461141109,2.143319607884103,69.56082232632835,0.7347149271281509,93,150,184,2.6688164729437243,84.5061363766641,0.588389975922741,0.37869058505906494,0.5737248732614104
3822,HorticWaste,31.93453986486913,76.10056978521766,6.995159249347021,2.4515771595587323,86.70708017332312,0.4657762905615831,198,104,88,7.337113826353452,60.408500183553436,0.7645295720071597,0.5494398651181488,0.550220002451628
3823,PaperResidue,41.91547206987825,81.98979258954856,6.485298267470127,2.1761783068557436,81.23656039382863,0.39353255420293526,135,139,132,6.321430128234249,90.9955147976624,0.5338976511010646,0.518401822046763,0.4772114994781157
3824,AgroByproduct,55.92999501984124,44.76895053924642,6.304233407504673,2.092968877475259,88.9349296752429,0.4184748138412767,64,180,65,1.1596131572613908,40.32038110781956,0.4264054376743943,0.2678995665202404,0.6808136550477443
3825,AgroByproduct,41.917880339838696,69.25083535369524,6.580833959078485,1.1411795195096552,60.177416441199256,0.4195187559583382,121,163,142,5.900568661606087,31.58820926693882,0.5798626575984498,0.3663696181026995,0.6794393533171268
3826,PaperResidue,47.94274451204463,31.896757156313523,6.441509571945896,2.9456881130115598,65.35236959060046,0.5560917589710342,168,130,122,1.3658925799089854,34.05574173853485,0.6201385358593072,0.396694981164217,0.538922080036795
3827,Manure,46.624392584440685,48.198407073686994,6.702903294385989,1.4653802864541914,79.47378104374326,0.3519287722210633,58,123,128,1.1280828838945411,99.86326242196616,0.5331369136677522,0.20441813201722792,0.7303341715299165
3828,Manure,58.012371512911585,52.1951849496265,6.732756268743271,3.41256763074076,88.34902966359284,0.2687336708177905,105,174,184,6.1042507597812525,83.7225731031908,0.3373949736021156,0.5532900393868603,0.624981248563709
3829,PaperResidue,40.34090805824379,37.878704903234556,6.376195750691583,3.6104526709234195,95.0,0.6030418166181044,151,192,55,3.9854489129398463,76.51185791002537,0.760458929363392,0.5503253901455292,0.4937199566473599
3830,HorticWaste,31.100510712969644,56.43014536753887,5.739958932489402,1.2662746784870516,79.31216621198814,0.8753616602526951,159,87,187,4.787929399589205,25.4782042386815,0.960421768477838,0.35507024235851614,0.6488259753405696
3831,FoodWaste,35.32128109864101,55.44057558316908,6.9615967577944575,4.232206635605727,75.29893282421412,0.584555354391293,107,158,198,3.911955347432469,13.72845416804888,0.8009488298117017,0.5893822118291948,0.45250851705337547
3832,Manure,46.88843979983522,69.25165285075092,7.668556508970648,3.6002640395448595,83.55993173886128,0.41968155047225175,52,180,121,3.841933839696433,41.926306604849074,0.48558173457118814,0.48409452228402117,0.5814834923212552
3833,CropResidue,29.304592536699428,37.29153351866262,6.151485313141201,2.6664006289442006,68.80904072269945,0.15808083932464356,158,107,196,2.951251038681413,95.5143198204122,0.8311573061758325,0.4128719663625697,0.5920969015154648
3834,AgroByproduct,39.55586014932528,69.35014132196677,6.9123722274136234,1.5122351801159903,67.08515687770839,0.13703472106935635,98,157,145,7.664446245304343,39.64406549445111,0.5419413294710657,0.463436332541912,0.660687958350267
3835,PaperResidue,45.75416392974198,48.162477940068314,6.645031003412388,0.2,80.74710076335856,0.45598838255611285,185,66,152,1.3665422598911574,73.01259839928422,0.5802994506526945,0.16791200141258505,0.6436750441198634
3836,CropResidue,37.33407895356592,40.82232748091687,7.464104942585431,2.5041049803168174,82.05057752495595,0.8149767661052612,72,54,125,5.535509980185803,47.551940323675936,0.8750309122668791,0.49625703928336906,0.5931500960223254
3837,PaperResidue,48.26853247753334,57.054123902048886,6.3061397297065165,2.628061553047105,74.58891887003307,0.5638970308939586,199,94,176,4.2125834244414815,14.804146047706215,0.5414554137312768,0.4769770078371477,0.504488674543547
3838,AgroByproduct,52.24411762348285,71.29114663837638,6.827276556899255,3.3877683569558372,66.576744466014,0.8474610983140384,110,97,116,4.712019217956092,32.48311054942575,0.5220936850752457,0.5090147504196733,0.5630292888754553
3839,AgroByproduct,49.549085999526746,52.736855732756034,6.901054970468253,0.5374419466553075,85.09012027176594,0.9693851899946652,180,109,62,1.886342010716021,91.59714707843443,0.6549239778959521,0.16552465428979307,0.7426541912017226
3840,Manure,29.524950399477724,67.70858894305893,7.203651803242541,3.4881264554876172,61.66455648407425,0.8857311311868342,135,170,195,1.7663296268258304,97.20544746169318,0.9548299687498172,0.3969145656299367,0.5901764993395012
3841,Manure,45.79182187569627,64.18359600957551,6.118972818152819,3.6276711905877876,76.1154991416785,0.4407272600741248,98,59,185,1.626035385525063,16.589946863604105,0.5269640251904962,0.40328225950617214,0.5902492484514597
3842,CropResidue,46.574423068387496,85.0,7.2432204767190935,2.926880719301711,78.93785104322338,0.08778502413597726,173,182,53,2.0320555477005544,47.00309907325252,0.34438702376674835,0.4001088096472467,0.4836559640349145
3843,PaperResidue,41.190698817875074,55.31121585149887,6.573857918478816,1.1487995038258896,68.91431040872868,0.8350938147567977,97,119,132,6.902634439325928,37.945829758929996,0.7608086161749027,0.4545820834602131,0.5819375931057078
3844,AgroByproduct,48.133110128563715,57.50264181585485,7.411389137656266,2.2696071352577647,89.67777185504121,0.6327540166570658,132,140,176,1.6334714749606893,21.133273982570792,0.5630665900100582,0.3003891082491729,0.6465143596054019
3845,CropResidue,47.77424575745607,76.61883821275386,6.681742028388879,1.3470594658913275,74.2090380674089,0.5151904305906737,78,72,151,2.7174629085429007,17.190645914387616,0.47660078590488686,0.29415981456130275,0.5794093502799259
3846,FoodWaste,44.09124763137033,59.22433050805993,8.002306622244161,1.1875652681320334,70.48692812659293,0.6737893772270404,130,144,102,6.185617662247175,81.99388014912202,0.6437614257150055,0.4209244346786052,0.5971730755772785
3847,CropResidue,34.9572832198668,63.76479552871111,5.712553779257933,1.332842339718402,53.566946510702785,0.1352390213379932,189,171,105,7.168679278981872,97.78265160808385,0.6480474518279602,0.4598956679383537,0.6058282919566577
3848,HorticWaste,44.73379047699868,33.65030648389035,7.434701667954256,2.719358978224721,95.0,0.3386552474465728,125,194,125,1.285133644569013,47.34846799863721,0.6076990794194945,0.3448057598567314,0.6217314381209833
3849,CropResidue,63.66930927674413,58.171263605666226,7.250393394046463,1.6697841099061927,73.52256013275408,0.38371237870478675,161,183,62,6.719574758123107,37.5454691102825,0.3091834325913932,0.47113272925513255,0.6001682672933579
3850,HorticWaste,41.07692970984307,49.42353771406871,7.368820063962323,2.265162766482737,59.25765299113742,0.8718415274563086,155,152,150,5.747083367243395,70.0902288346769,0.7917640434326781,0.4742791901451887,0.6128947862477256
3851,HorticWaste,55.47305458176007,52.80738518129982,7.8425315940424385,3.1665244445725547,65.28941786746165,0.8167045137182932,159,178,96,2.456398713819589,46.92697818323213,0.5269698261698184,0.42599198881594746,0.5610590074087727
3852,HorticWaste,45.38857020567621,63.848080633586484,5.561703675218863,2.494831348629822,86.22850707856176,0.816020574997071,67,157,67,2.3995777743136153,68.90895958912506,0.6480247373548744,0.3678867789225791,0.572562271301336
3853,FoodWaste,36.99271024663641,59.17636305065602,8.5,2.102649293661557,64.84400471600196,0.6759537168121978,136,189,148,6.242519808612505,82.47253594890516,0.7849535948626718,0.4993152672947653,0.5515148092156101
3854,CropResidue,42.034033017806195,71.58243551870538,7.415161346978211,2.357869003688695,78.92463752348054,0.5570928232924747,157,182,140,4.484260057599057,44.322919930525096,0.6118395586317159,0.4446488358006892,0.5389416787781545
3855,CropResidue,44.83129626291898,74.30975714709436,8.5,4.102565092664914,80.99756105130025,0.4780125181701659,144,52,102,4.314883627873284,10.066516423639605,0.5256851899220402,0.583688560433991,0.44625223107256556
3856,FoodWaste,51.55211466278905,57.34198903974983,8.492103130983814,3.793670602096512,71.53273014395998,0.3370087295673059,103,53,87,7.16505938239745,61.8524170467832,0.42070743193957827,0.6748289436812803,0.4706324918156748
3857,AgroByproduct,68.80045448819328,64.4922068238738,7.342604076185507,0.2,67.75034693354284,0.16920079986510356,132,182,137,6.319095377427641,78.59208950163118,0.19980269883431118,0.3036327433202032,0.7360155863522524
3858,Manure,45.546646060142734,29.49492840956698,7.2062824223231345,2.0147342550449436,77.21645533523572,0.5759025987776719,106,155,164,1.9372369804652265,59.01267976870382,0.676112285135992,0.28054090802119125,0.7402734304286188
3859,CropResidue,32.691407687084435,64.71870546231156,7.5996119317714275,2.514568702789409,80.60572975993,0.42042485946490044,110,72,195,4.341315839888612,48.91478300870676,0.771966378770386,0.4523467358949404,0.5448341539359064
3860,Manure,28.45422598721816,75.79518609633638,5.175146515994799,4.559422106030135,58.99271231776723,0.11557670947808295,117,85,149,1.424326089576185,93.4147299927618,0.7155642581863959,0.47336407052828483,0.5204385225058205
3861,PaperResidue,40.78215430671734,46.35372489428819,6.929551499992239,2.3147036830681196,53.117249734075685,0.15707805975424569,171,153,153,7.033169419775924,94.59928939175002,0.5924271271484813,0.5566358268306071,0.5415573660580176
3862,PaperResidue,33.71912100016713,71.33264362469251,7.775109429935463,2.0972503298355947,86.2840815747139,0.06387307495793486,169,58,176,4.5041533901887565,74.888203410612,0.6268086100120284,0.44367661295171124,0.5024721962588352
3863,FoodWaste,50.57906297539264,53.2203954208089,8.222417512305945,2.2611555732704036,80.8048600144114,0.6155470519292506,118,170,114,1.8240153679939723,63.951286666314445,0.5311707430915681,0.34683020740564097,0.555501430494862
3864,PaperResidue,50.65255723506415,51.34971263137656,6.748415613687295,2.3838058468553016,78.1878134486224,0.2389159308254775,193,129,117,5.769614993183056,26.740387991506907,0.42267073005472694,0.5150110494823064,0.5281102823944818
3865,PaperResidue,43.54024567692313,81.36281715124098,7.288527333949545,2.714405942651006,67.44046595006704,0.49352719052804717,127,144,82,3.87901447399324,32.50017718828627,0.5338951579547313,0.47166353799566363,0.4515540685649678
3866,AgroByproduct,51.57386437899604,59.50658510328354,7.458032804245834,2.865638394085451,86.22215457482707,0.37937391083425687,79,197,179,3.6357093743510838,93.64437283604481,0.4266064237993524,0.42514230104528655,0.6127049100891604
3867,AgroByproduct,45.64759347769202,73.00223619195957,6.934200647796063,2.305768275551872,86.0500801417663,0.7357441092813843,139,78,92,1.2366508264053953,83.45863597866163,0.5916740884104295,0.28852176228619164,0.6137071138384872
3868,AgroByproduct,63.675737953683566,30.710737674640555,6.25312807164591,4.344025927594405,75.61535383297262,0.7541514765850011,73,155,112,2.2729078295310536,93.49066681251566,0.5026564401789761,0.4972362042402816,0.5963772282709987
3869,PaperResidue,51.261249463550335,50.852449189916676,6.470029233457001,2.532829317194172,72.03189636315348,0.6555648946298591,70,163,151,7.2558103609060725,75.23050152538242,0.5400136705036307,0.5831619983001587,0.5216536357604581
3870,FoodWaste,53.956170761482696,70.67395204650217,6.1642708805117055,3.6577338904397214,78.82794420131391,0.14456374195536384,182,162,192,1.566950707026165,82.56997156743051,0.29015729566965515,0.4535718090501246,0.4507654013850096
3871,HorticWaste,30.518725891797615,61.86614187386485,5.790080339619671,2.5754360611722804,77.6275910656572,0.28597784076716615,131,139,71,7.307708591546849,80.73291690785395,0.776785670069571,0.5586587439473635,0.5724959131936563
3872,HorticWaste,33.28764552770762,57.242000266375996,6.864242177115787,2.082123811668152,69.05553178817769,0.3373213469144599,128,119,196,5.293905565068201,96.35393821921257,0.7588941963030923,0.4420317763290702,0.6064098088838403
3873,Manure,49.78838426104473,69.05966538426328,8.5,2.9674518334444255,59.170269665990844,0.15745064030193912,84,123,53,2.0479760580315918,71.25322241451288,0.35855405681888597,0.3640867549632201,0.6135080775592522
3874,HorticWaste,29.5077649179367,47.52967047397339,7.197219438484826,0.2,77.4198062919328,0.4311908558026663,114,67,69,5.876862057218057,46.42926448280515,0.8792688561747364,0.3070489938123438,0.7199406590520532
3875,HorticWaste,38.75524157124898,78.25861376298697,6.770420337551461,2.3425878238157827,73.42381482771522,0.5793365478973811,170,113,119,2.2887860207594315,15.254912673069366,0.6638881970821353,0.35104512776312724,0.551353381283237
3876,AgroByproduct,56.79412613088388,56.81129640013908,7.2982921511660415,0.2,82.04933507728326,0.7995932993419232,168,110,70,2.2497575286261458,65.05221176441182,0.49518271201120195,0.15103257399014713,0.7513774071997219
